formation_id,text,intitule,labels_18,taxonomy_ids,multi_hot,statut_annotation
f00e9eebd43cc461,Intitulé : Utiliser l'intelligence artificielle générative pour améliorer son efficacité professionnelle par un usage responsable Public cible : Tout professionnel souhaitant maîtriser l'IA dans son activité Niveau : 0 Modalité : À distance Durée : 14 h Certification : RS 7232 Codes ROME : 0 Organisme : CHAMBRE COMMERCE & INDUSTRIE HTE SAVOIE,Utiliser l'intelligence artificielle générative pour améliorer son efficacité professionnelle par un usage responsable,IA générative | Éthique de l’IA,gov.ethics|nlp.generative_ai,"[0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0]",ia_confirmee
10cc681fa109e0ed,Intitulé : Utiliser l'intelligence artificielle générative pour améliorer son efficacité professionnelle par un usage responsable Public cible : Tout professionnel souhaitant maîtriser l'IA dans son activité Niveau : 0 Modalité : À distance Durée : 14 h Certification : RS 7232 Codes ROME : 0 Organisme : CCI FORMATION EESC,Utiliser l'intelligence artificielle générative pour améliorer son efficacité professionnelle par un usage responsable,IA générative | Éthique de l’IA,gov.ethics|nlp.generative_ai,"[0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0]",ia_confirmee
c954c680999ba5aa,Intitulé : Création de contenus rédactionnels et visuels par l'usage responsable de l'intelligence artificielle générative Public cible : Tout professionnel souhaitant maîtriser l'IA dans son activité Niveau : 0 Modalité : À distance Durée : 40 h Certification : RS 6776 Codes ROME : 0 Organisme : FEEIM,Création de contenus rédactionnels et visuels par l'usage responsable de l'intelligence artificielle générative,NLP | Prompt Engineering | IA générative | Éthique de l’IA,gov.ethics|nlp.generative_ai|nlp.intro|nlp.prompt_engineering,"[0, 0, 0, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0]",ia_confirmee
e6c8cc7c42987f6b,Intitulé : Création de contenus rédactionnels et visuels par l'usage responsable de l'intelligence artificielle générative Public cible : Tout professionnel souhaitant maîtriser l'IA dans son activité Niveau : 0 Modalité : Présentiel Durée : 25 h Certification : RS 6776 Codes ROME : 0 Organisme : ARTACCOMPAGNEMENT,Création de contenus rédactionnels et visuels par l'usage responsable de l'intelligence artificielle générative,NLP | Prompt Engineering | IA générative | Éthique de l’IA | Gestion de projet IA,gov.ethics|nlp.generative_ai|nlp.intro|nlp.prompt_engineering|pm.intro,"[0, 0, 0, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0]",ia_confirmee
03da8d0b3e0b01a5,Intitulé : Création de contenus rédactionnels et visuels par l'usage responsable de l'intelligence artificielle générative Public cible : Tout professionnel souhaitant maîtriser l'IA dans son activité Niveau : 0 Modalité : À distance Durée : 21 h Certification : RS 6776 Codes ROME : 0 Organisme : STUDERIA,Création de contenus rédactionnels et visuels par l'usage responsable de l'intelligence artificielle générative,Prompt Engineering | IA générative | Éthique de l’IA | No-code / Low-code | Automatisation,auto.intro|auto.nocode|gov.ethics|nlp.generative_ai|nlp.prompt_engineering,"[0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 1]",ia_confirmee
1b1da9f6f670b0a3,Intitulé : Création de contenus rédactionnels et visuels par l'usage responsable de l'intelligence artificielle générative Public cible : Tout professionnel souhaitant maîtriser l'IA dans son activité Niveau : 0 Modalité : À distance Durée : 21 h Certification : RS 6776 Codes ROME : 0 Organisme : IA FORMATION,Création de contenus rédactionnels et visuels par l'usage responsable de l'intelligence artificielle générative,Deep Learning | NLP | Prompt Engineering | IA générative | Éthique de l’IA,dl.intro|gov.ethics|nlp.generative_ai|nlp.intro|nlp.prompt_engineering,"[0, 0, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0]",ia_confirmee
225a909cde80f128,Intitulé : Utiliser les outils collaboratifs de Microsoft 365 pour améliorer la productivité (Tosa) Public cible : Tout professionnel souhaitant maîtriser l'IA dans son activité Niveau : 0 Modalité : À distance Durée : 20 h Certification : RS 6960 Codes ROME : 0 Organisme : CAP COURS,Utiliser les outils collaboratifs de Microsoft 365 pour améliorer la productivité (Tosa),Prompt Engineering | IA générative | Visualisation | Automatisation,auto.intro|ds.visualization|nlp.generative_ai|nlp.prompt_engineering,"[0, 0, 0, 0, 1, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0]",ia_confirmee
37ccde2fe66aac1a,Intitulé : Utiliser les outils collaboratifs de Microsoft 365 pour améliorer la productivité (Tosa) Public cible : Tout professionnel souhaitant maîtriser l'IA dans son activité Niveau : 0 Modalité : À distance Durée : 14 h Certification : RS 6960 Codes ROME : 0 Organisme : ASL CONSEIL,Utiliser les outils collaboratifs de Microsoft 365 pour améliorer la productivité (Tosa),IA générative | Visualisation | Automatisation,auto.intro|ds.visualization|nlp.generative_ai,"[0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0]",ia_confirmee
3796f7f020fb2be0,Intitulé : Utiliser les outils collaboratifs de Microsoft 365 pour améliorer la productivité (Tosa) Public cible : Tout professionnel souhaitant maîtriser l'IA dans son activité Niveau : 0 Modalité : À distance Durée : 7 h Certification : RS 6960 Codes ROME : 0 Organisme : ASL CONSEIL,Utiliser les outils collaboratifs de Microsoft 365 pour améliorer la productivité (Tosa),IA générative,nlp.generative_ai,"[0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",ia_confirmee
161dae89d6dadfbd,Intitulé : Numériser et optimiser un processus métier avec des outils no-code Public cible : Tout professionnel souhaitant maîtriser l'IA dans son activité Niveau : 0 Modalité : À distance Durée : 14 h Certification : RS 6601 Codes ROME : 0 Organisme : SENZA,Numériser et optimiser un processus métier avec des outils no-code,IA générative | Éthique de l’IA | Visualisation | No-code / Low-code | RAG | Automatisation,auto.intro|auto.nocode|ds.visualization|gov.ethics|nlp.generative_ai|nlp.rag,"[0, 0, 0, 0, 1, 0, 1, 0, 0, 1, 0, 0, 0, 0, 1, 0, 1, 1]",ia_confirmee
844f7e0ad5c32eb3,Intitulé : Numériser et optimiser un processus métier avec des outils no-code Public cible : Tout professionnel souhaitant maîtriser l'IA dans son activité Niveau : 0 Modalité : À distance Durée : Non communiquée Certification : RS 6601 Codes ROME : 0 Organisme : SENZA,Numériser et optimiser un processus métier avec des outils no-code,NLP | Prompt Engineering | IA générative | No-code / Low-code | RAG | Automatisation,auto.intro|auto.nocode|nlp.generative_ai|nlp.intro|nlp.prompt_engineering|nlp.rag,"[0, 0, 0, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1]",ia_confirmee
eda0d670e1734a49,Intitulé : Produire et réviser du contenu professionnel multimédia en utilisant les outils d'Intelligence Artificielle Générative (IAG) de façon responsable Public cible : Tout professionnel souhaitant maîtriser l'IA dans son activité Niveau : 0 Modalité : Présentiel Durée : 21 h Certification : RS 6891 Codes ROME : 0 Organisme : DOLFI,Produire et réviser du contenu professionnel multimédia en utilisant les outils d'Intelligence Artificielle Générative (IAG) de façon responsable,NLP | Prompt Engineering | IA générative | Éthique de l’IA,gov.ethics|nlp.generative_ai|nlp.intro|nlp.prompt_engineering,"[0, 0, 0, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0]",ia_confirmee
603f53a7514e5719,Intitulé : Numériser et optimiser un processus métier avec des outils no-code Public cible : Tout professionnel souhaitant maîtriser l'IA dans son activité Niveau : 0 Modalité : À distance Durée : 14 h Certification : RS 6601 Codes ROME : 0 Organisme : L'Forme,Numériser et optimiser un processus métier avec des outils no-code,IA générative | No-code / Low-code | Automatisation,auto.intro|auto.nocode|nlp.generative_ai,"[0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1]",ia_confirmee
e98135114161dbbc,"Intitulé : Développeur en intelligence artificielle Public cible : Professionnels Bac+3/4 en reconversion ou spécialisation IA Niveau : BAC+3 ou 4 : licence, master 1, maîtrise (NIVEAU 6) Modalité : À distance Durée : 1 an Certification : RNCP 37827 Codes ROME : 0 Organisme : SIMPLON.CO",Développeur en intelligence artificielle,NLP | Machine Learning,ml.intro|nlp.intro,"[1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",ia_confirmee
35c1953a5eea9d76,"Intitulé : MASTER Sciences du langage (fiche nationale) Public cible : Ingénieurs / Bac+5 visant une expertise IA avancée Niveau : BAC+5 : grade master, DEA, DESS, ingénieur... (NIVEAU 7) Modalité : À distance Durée : 1950 h Certification : RNCP 38696 Codes ROME : 0 Organisme : UNIVERSITE DE LILLE",MASTER Sciences du langage (fiche nationale),NLP | Python pour l’IA,nlp.intro|prog.python,"[0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0]",ia_confirmee
fe10619691817300,Intitulé : Produire et réviser du contenu professionnel multimédia en utilisant les outils d'Intelligence Artificielle Générative (IAG) de façon responsable Public cible : Tout professionnel souhaitant maîtriser l'IA dans son activité Niveau : 0 Modalité : À distance Durée : 35 h Certification : RS 6891 Codes ROME : 0 Organisme : VIDEO DESIGN FORMATION,Produire et réviser du contenu professionnel multimédia en utilisant les outils d'Intelligence Artificielle Générative (IAG) de façon responsable,NLP | Prompt Engineering | IA générative | Éthique de l’IA,gov.ethics|nlp.generative_ai|nlp.intro|nlp.prompt_engineering,"[0, 0, 0, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0]",ia_confirmee
149a88b315b84411,Intitulé : Produire et réviser du contenu professionnel multimédia en utilisant les outils d'Intelligence Artificielle Générative (IAG) de façon responsable Public cible : Tout professionnel souhaitant maîtriser l'IA dans son activité Niveau : 0 Modalité : À distance Durée : 28 h Certification : RS 6891 Codes ROME : 0 Organisme : G404,Produire et réviser du contenu professionnel multimédia en utilisant les outils d'Intelligence Artificielle Générative (IAG) de façon responsable,NLP | Prompt Engineering | IA générative | Éthique de l’IA | No-code / Low-code | Automatisation | Gestion de projet IA,auto.intro|auto.nocode|gov.ethics|nlp.generative_ai|nlp.intro|nlp.prompt_engineering|pm.intro,"[0, 0, 0, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1]",ia_confirmee
fba5db707a33c8e2,Intitulé : Numériser et optimiser un processus métier avec des outils no-code Public cible : Tout professionnel souhaitant maîtriser l'IA dans son activité Niveau : 0 Modalité : À distance Durée : 14 h Certification : RS 6601 Codes ROME : 0 Organisme : STUDERIA,Numériser et optimiser un processus métier avec des outils no-code,Prompt Engineering | IA générative | Data Science | Éthique de l’IA | No-code / Low-code,auto.nocode|ds.intro|gov.ethics|nlp.generative_ai|nlp.prompt_engineering,"[0, 0, 0, 0, 1, 1, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 1]",ia_confirmee
66e712b6aa0424ea,"Intitulé : Product builder no-code Public cible : Professionnels Bac+3/4 en reconversion ou spécialisation IA Niveau : BAC+3 ou 4 : licence, master 1, maîtrise (NIVEAU 6) Modalité : À distance Durée : 70 h Certification : RNCP 41480 Codes ROME : 0 Organisme : DATA SUITS",Product builder no-code,IA générative | No-code / Low-code | RAG | Automatisation | Data Engineering,auto.intro|auto.nocode|de.intro|nlp.generative_ai|nlp.rag,"[0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 1]",ia_confirmee
6f3e464dc2950e59,"Intitulé : Product builder no-code Public cible : Dirigeants de TPE/PME souhaitant intégrer l'IA dans leur activité Niveau : BAC+3 ou 4 : licence, master 1, maîtrise (NIVEAU 6) Modalité : À distance Durée : 70 h Certification : RNCP 39108 Codes ROME : 0 Organisme : LEARNING DIGITAL GROUP",Product builder no-code,IA générative | Éthique de l’IA | No-code / Low-code | RAG | Automatisation,auto.intro|auto.nocode|gov.ethics|nlp.generative_ai|nlp.intro|nlp.rag,"[0, 0, 0, 1, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 1]",ia_confirmee
1eb34cd8af25da39,Intitulé : Réaliser des tests d'intrusion (Sécurité Pentesting) Public cible : Tout professionnel souhaitant maîtriser l'IA dans son activité Modalité : À distance Durée : 450 h Certification : RS 7394 Codes ROME : 0 Organisme : JEDHA,Réaliser des tests d'intrusion (Sécurité Pentesting),Prompt Engineering | IA générative | No-code / Low-code | Automatisation,auto.intro|auto.nocode|nlp.generative_ai|nlp.prompt_engineering,"[0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1]",ia_confirmee
87987487421d7b10,Intitulé : Produire et réviser du contenu professionnel multimédia en utilisant les outils d'Intelligence Artificielle Générative (IAG) de façon responsable Public cible : Tout professionnel souhaitant maîtriser l'IA dans son activité Modalité : À distance Durée : Non communiquée Certification : RS 6891 Codes ROME : 0 Organisme : MAGNITUDE FORMATIONS,Produire et réviser du contenu professionnel multimédia en utilisant les outils d'Intelligence Artificielle Générative (IAG) de façon responsable,NLP | Prompt Engineering | IA générative | Éthique de l’IA | RAG,gov.ethics|nlp.generative_ai|nlp.intro|nlp.prompt_engineering|nlp.rag,"[0, 0, 0, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0]",ia_confirmee
defd267591fc9f43,Intitulé : Produire et réviser du contenu professionnel multimédia en utilisant les outils d'Intelligence Artificielle Générative (IAG) de façon responsable Public cible : Tout professionnel souhaitant maîtriser l'IA dans son activité Modalité : À distance Durée : Non communiquée Certification : RS 6891 Codes ROME : 0 Organisme : JUST AI,Produire et réviser du contenu professionnel multimédia en utilisant les outils d'Intelligence Artificielle Générative (IAG) de façon responsable,NLP | Prompt Engineering | IA générative | Éthique de l’IA | RAG,gov.ethics|nlp.generative_ai|nlp.intro|nlp.prompt_engineering|nlp.rag,"[0, 0, 0, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0]",ia_confirmee
7a45c8cfe1e00d5a,Intitulé : Produire et réviser du contenu professionnel multimédia en utilisant les outils d'Intelligence Artificielle Générative (IAG) de façon responsable Public cible : Dirigeants de TPE/PME souhaitant intégrer l'IA dans leur activité Modalité : À distance Durée : Non communiquée Certification : RS 6891 Codes ROME : 0 Organisme : MAGNITUDE FORMATIONS,Produire et réviser du contenu professionnel multimédia en utilisant les outils d'Intelligence Artificielle Générative (IAG) de façon responsable,Deep Learning | IA générative | Éthique de l’IA | Séries temporelles,dl.intro|ds.time_series|gov.ethics|nlp.generative_ai,"[0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0]",ia_confirmee
a2a4a9f37676e3ba,Intitulé : Création de contenus rédactionnels et visuels par l'usage responsable de l'intelligence artificielle générative Public cible : Tout professionnel souhaitant maîtriser l'IA dans son activité Modalité : À distance Durée : Non communiquée Certification : RS 6776 Codes ROME : 0 Organisme : PROACTIVE ACADEMY,Création de contenus rédactionnels et visuels par l'usage responsable de l'intelligence artificielle générative,Machine Learning | Deep Learning | NLP | Prompt Engineering | IA générative | Éthique de l’IA,dl.intro|gov.ethics|ml.intro|nlp.generative_ai|nlp.intro|nlp.prompt_engineering,"[1, 0, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0]",ia_confirmee
3dbc2e2e93b55c1d,Intitulé : Création de contenus rédactionnels et visuels par l'usage responsable de l'intelligence artificielle générative Public cible : Tout professionnel souhaitant maîtriser l'IA dans son activité Modalité : À distance Durée : Non communiquée Certification : RS 6776 Codes ROME : 0 Organisme : MaCertif,Création de contenus rédactionnels et visuels par l'usage responsable de l'intelligence artificielle générative,NLP | Prompt Engineering | IA générative | Data Engineering | Data Science | Éthique de l’IA | RAG | Automatisation | Gestion de projet IA,auto.intro|de.intro|ds.intro|gov.ethics|nlp.generative_ai|nlp.intro|nlp.prompt_engineering|nlp.rag|pm.intro,"[0, 0, 0, 1, 1, 1, 1, 0, 1, 0, 0, 0, 1, 0, 1, 1, 1, 0]",ia_confirmee
1d36d5ac119ee87d,Intitulé : Organiser et exploiter des données métier avec des outils no-code Public cible : Tout professionnel souhaitant maîtriser l'IA dans son activité Modalité : À distance Durée : Non communiquée Certification : RS 6606 Codes ROME : 0 Organisme : LDG SCHOOL,Organiser et exploiter des données métier avec des outils no-code,Visualisation | No-code / Low-code | Automatisation | Data Engineering,auto.intro|auto.nocode|de.intro|ds.visualization,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 1, 1]",ia_confirmee
